course_id,course_name,difficulty,description,learning,tags,picture,student_id,isActive,rating,registered_date
ARP_178,Advanced Robotics Perception,Advanced,This advanced-level course covers advanced robotics perception techniques. Learn to enhance robot perception and decision-making capabilities.,"Master advanced robotics perception methods and algorithms.
Learn to integrate sensors and perception modules into robotic systems.
Explore computer vision and sensor fusion for robotics.
Enhance robot perception for autonomous navigation and interaction.","['robotics perception', 'advanced', 'robot perception', 'sensor fusion', 'autonomous navigation']",https://dummyimage.com/209x376,ARP_178-5,False,1,2019-05-01
AHI_149,Advanced Human-Computer Interaction,Advanced,"This advanced-level course delves into advanced human-computer interaction (HCI) principles. Explore user-centered design, usability testing, and HCI research.","Master advanced HCI principles for user-centered design.
Learn about usability testing, user research, and HCI evaluation.
Explore HCI design methodologies and emerging HCI trends.
Contribute to HCI research and design innovative user interfaces.","['human-computer interaction', 'HCI', 'advanced', 'user-centered design', 'usability testing']",https://placekitten.com/632/259,AHI_149-3,False,2,2018-04-04
AFF_214,Advanced Front-End Frameworks,Intermediate,This intermediate-level course covers advanced front-end frameworks. Learn to build dynamic and responsive web interfaces.,"Master advanced front-end frameworks, such as React and Angular.
Learn to create interactive and responsive web applications.
Explore state management, routing, and component-based development.
Build advanced web interfaces with modern front-end technologies.","['front-end frameworks', 'intermediate', 'React', 'Angular', 'web applications']",https://placekitten.com/471/200,AFF_214-2,False,3,2019-10-03
NLPFAA_142,Natural Language Processing for Advanced Applications,Advanced,"This advanced-level course focuses on natural language processing (NLP) for advanced applications. Learn about sentiment analysis, chatbots, and NLP in healthcare.","Master advanced NLP techniques for text analysis and understanding.
Learn about sentiment analysis, chatbot development, and NLP in healthcare.
Explore real-world NLP applications in various industries.
Develop advanced NLP projects and solutions.","['natural language processing', 'NLP', 'advanced', 'sentiment analysis', 'chatbots']",https://dummyimage.com/755x938,NLPFAA_142-3,False,2,2018-04-26
CBFB_3,Computer Basics for Beginners,Beginner,"This course is designed for individuals with little or no prior knowledge of computers. You will learn about computer hardware, software, operating systems, and basic computer usage.","Gain an understanding of computer hardware components and their functions.
Learn about different types of software and their applications.
Explore common operating systems and their features.
Acquire basic computer skills for tasks like file management and internet browsing.","['computer basics', 'beginner', 'computer hardware', 'software', 'operating systems']",https://dummyimage.com/448x558,CBFB_3-4,False,2,2017-12-12
ITSMS_191,Introduction to Social Media Security,Beginner,This beginner-level course covers social media security practices. Learn to protect your online presence and privacy on social platforms.,"Understand the importance of social media security.
Learn to set privacy settings and manage online profiles.
Explore common social media threats and scams.
Safeguard your personal information and digital identity on social media.","['social media security', 'beginner', 'online privacy', 'digital identity']",https://placekitten.com/115/914,ITSMS_191-4,False,2,2019-07-03
ACSM_185,Advanced Cloud Security Management,Advanced,This advanced-level course focuses on advanced cloud security management. Learn to secure cloud environments and protect cloud-based assets.,"Master advanced cloud security concepts and best practices.
Learn to secure cloud infrastructure and data in diverse cloud environments.
Explore identity and access management (IAM) in cloud security.
Implement advanced cloud security strategies and incident response.","['cloud security', 'advanced', 'cloud infrastructure', 'IAM', 'incident response']",https://placekitten.com/502/991,ACSM_185-4,False,2,2019-08-20
SDB_16,Software Development Basics,Beginner,"This course covers the basics of software development, including software development methodologies, version control, and debugging techniques.","Understand the software development life cycle and methodologies.
Learn about version control systems and their importance in collaborative coding.
Explore debugging techniques to identify and fix software errors.
Apply software development principles in practical coding scenarios.","['software development', 'beginner', 'development methodologies', 'version control', 'debugging']",https://placekitten.com/264/599,SDB_16-4,True,5,2018-06-07
ITCWS_151,Introduction to Coding with Scratch,Beginner,"This beginner-level course introduces coding using Scratch, a visual programming language. Learn the basics of programming and create interactive projects.","Understand the fundamentals of programming and algorithms.
Learn to code using Scratch, a visual programming language.
Create interactive animations, games, and stories.
Develop problem-solving skills through coding projects.","['coding', 'beginner', 'Scratch', 'visual programming', 'problem-solving']",https://placekitten.com/140/216,ITCWS_151-4,False,3,2019-03-21
ITC_61,Introduction to Cybersecurity,Beginner,"This beginner-level course introduces the basics of cybersecurity. Learn about common threats, security measures, and best practices to protect digital assets.","Understand common cybersecurity threats and vulnerabilities.
Learn security measures to protect personal and organizational data.
Explore best practices for safe online behavior and secure communication.
Apply basic cybersecurity principles to safeguard digital assets.","['cybersecurity', 'beginner', 'security measures', 'online safety']",https://placekitten.com/396/378,ITC_61-4,True,1,2018-02-05
ACTA_207,Advanced Cybersecurity Threat Analysis,Intermediate,This intermediate-level course delves into advanced cybersecurity threat analysis. Learn to detect and respond to cyber threats effectively.,"Master advanced cybersecurity threat analysis techniques.
Learn to identify and assess cyber threats and vulnerabilities.
Explore incident response and threat mitigation strategies.
Enhance your skills in protecting systems and data from cyberattacks.","['cybersecurity', 'threat analysis', 'intermediate', 'incident response', 'cyberattacks']",https://placekitten.com/902/680,ACTA_207-2,False,2,2018-11-07
ITUED_71,Introduction to User Experience  Design,Beginner,"This beginner-level course introduces the fundamentals of User Experience (UX) design. Learn about user research, prototyping, and usability testing.","Understand the importance of user-centered design in product development.
Conduct user research to gather insights and requirements.
Create interactive prototypes and design user interfaces.
Perform usability testing to improve product usability.","['UX design', 'beginner', 'user research', 'prototyping']",https://picsum.photos/39/823,ITUED_71-5,True,5,2019-03-04
ITCFK_153,Introduction to Cybersecurity for Kids,Beginner,"This beginner-level course introduces cybersecurity concepts to kids. Learn about online safety, cyber threats, and safe internet practices.","Understand the importance of online safety and cybersecurity.
Learn about common cyber threats and how to protect against them.
Explore safe internet practices and responsible online behavior.
Develop foundational knowledge of cybersecurity for a safe digital experience.","['cybersecurity', 'beginner', 'online safety', 'cyber threats', 'safe internet']",https://dummyimage.com/436x324,ITCFK_153-5,True,2,2018-06-22
AFF_214,Advanced Front-End Frameworks,Intermediate,This intermediate-level course covers advanced front-end frameworks. Learn to build dynamic and responsive web interfaces.,"Master advanced front-end frameworks, such as React and Angular.
Learn to create interactive and responsive web applications.
Explore state management, routing, and component-based development.
Build advanced web interfaces with modern front-end technologies.","['front-end frameworks', 'intermediate', 'React', 'Angular', 'web applications']",https://placekitten.com/471/200,AFF_214-3,True,5,2018-06-20
BACG_181,Bioinformatics and Computational Genomics,Advanced,This advanced-level course focuses on bioinformatics and computational genomics. Learn to analyze biological data and genomics using computational tools.,"Master bioinformatics techniques for analyzing biological data.
Learn about genomics, structural biology, and computational tools.
Apply computational methods to biological research and analysis.
Contribute to advancements in bioinformatics and genomics research.","['bioinformatics', 'computational genomics', 'advanced', 'biological data analysis', 'genomics research']",https://placekitten.com/931/224,BACG_181-4,True,5,2019-02-10
ITCSAB_113,Introduction to Cloud Storage and Backup,Beginner,"This beginner-level course introduces cloud storage and backup solutions. Learn about cloud storage providers, data backup strategies, and cloud data management.","Understand the advantages of cloud storage and backup solutions.
Learn about popular cloud storage providers and their offerings.
Implement data backup strategies in cloud environments.
Manage cloud-based data and ensure data security.","['cloud storage', 'beginner', 'data backup', 'cloud data management']",https://dummyimage.com/795x580,ITCSAB_113-4,False,3,2019-08-07
CSFK_69,Computer Science for Kids,Beginner,"This beginner-level course is designed for kids and introduces computer science concepts in a fun and engaging way. Learn about coding, problem-solving, and digital creativity.","Get started with coding using block-based programming languages.
Develop problem-solving skills through interactive projects and games.
Learn about digital creativity and basic computer science principles.
Explore the world of technology and its impact on society.","['computer science', 'beginner', 'kids', 'coding']",https://picsum.photos/920/746,CSFK_69-2,False,2,2018-07-07
PLAD_63,Programming Logic and Design,Beginner,"This beginner-level course focuses on programming logic and design principles. Learn algorithmic thinking, flowcharting, and problem-solving techniques.","Develop algorithmic thinking and problem-solving skills.
Create flowcharts to represent program logic.
Understand basic programming constructs like loops and conditionals.
Apply programming logic to solve simple computational problems.","['programming logic', 'beginner', 'algorithmic thinking', 'flowcharting']",https://dummyimage.com/620x785,PLAD_63-3,True,3,2018-03-21
AC_58,Advanced Cryptography,Advanced,"This advanced-level course covers advanced cryptography. Learn about cryptographic protocols, cryptographic algorithms, and encryption standards.","Explore cryptographic protocols like SSL/TLS and IPsec.
Learn about advanced encryption algorithms like AES and RSA.
Understand cryptographic key management and secure communication.
Implement advanced cryptographic techniques in secure systems.","['cryptography', 'advanced', 'cryptographic protocols', 'encryption algorithms']",https://placekitten.com/118/439,AC_58-3,True,5,2019-01-09
AASD_169,Advanced Agile Software Development,Intermediate,This intermediate-level course delves into advanced agile software development practices. Learn to enhance agility in software development projects.,"Master advanced agile software development principles and methodologies.
Learn to lead and manage agile software development teams.
Explore agile scaling frameworks for large projects.
Apply agile practices to complex software development scenarios.","['agile software development', 'intermediate', 'agile methodologies', 'team management', 'scaling frameworks']",https://picsum.photos/1017/405,AASD_169-2,False,1,2018-05-12
SEP_31,Software Engineering Principles,Intermediate,"This intermediate-level course explores software engineering principles and methodologies. Learn about software development life cycles, project management, and quality assurance.","Understand software development methodologies like Agile and Waterfall.
Learn about software project management and planning.
Implement quality assurance and testing practices.
Collaborate effectively in software development teams.","['software engineering', 'intermediate', 'software development methodologies', 'project management']",https://dummyimage.com/839x289,SEP_31-2,False,3,2018-07-20
AMLA_86,Advanced Machine Learning Algorithms,Intermediate,"This intermediate-level course covers advanced machine learning algorithms. Learn about deep learning, reinforcement learning, and neural network architectures.","Explore advanced machine learning techniques, including deep learning.
Master neural network architectures like convolutional and recurrent networks.
Understand reinforcement learning and its applications.
Implement advanced machine learning algorithms in projects.","['machine learning', 'intermediate', 'deep learning', 'reinforcement learning']",https://placekitten.com/600/106,AMLA_86-1,False,2,2019-04-18
ITSMS_191,Introduction to Social Media Security,Beginner,This beginner-level course covers social media security practices. Learn to protect your online presence and privacy on social platforms.,"Understand the importance of social media security.
Learn to set privacy settings and manage online profiles.
Explore common social media threats and scams.
Safeguard your personal information and digital identity on social media.","['social media security', 'beginner', 'online privacy', 'digital identity']",https://placekitten.com/115/914,ITSMS_191-5,False,3,2018-12-23
ITRP_201,Introduction to Robotics Programming,Beginner,This beginner-level course introduces robotics programming. Learn the fundamentals of coding and controlling robots.,"Understand the basics of robotics and programming.
Learn to code and control robots for various tasks.
Explore robotics programming languages and platforms.
Embark on your journey into the exciting world of robotics.","['robotics programming', 'beginner', 'robotics fundamentals', 'coding for robots']",https://picsum.photos/203/662,ITRP_201-3,True,3,2018-07-10
BT_40,Blockchain Technology,Intermediate,"This intermediate-level course covers blockchain technology. Learn about blockchain architecture, cryptocurrencies, and smart contracts.","Understand the fundamentals of blockchain technology.
Explore blockchain architecture and distributed ledger concepts.
Learn about cryptocurrencies and digital wallets.
Develop and deploy smart contracts on blockchain platforms.","['blockchain technology', 'intermediate', 'cryptocurrencies', 'smart contracts']",https://dummyimage.com/113x788,BT_40-2,False,3,2018-12-19
ADP_215,Advanced DevOps Practices,Intermediate,This intermediate-level course delves into advanced DevOps practices. Learn to automate software development and deployment pipelines.,"Master advanced DevOps principles and practices.
Learn to set up continuous integration and continuous deployment (CI/CD) pipelines.
Explore containerization, orchestration, and infrastructure as code (IaC).
Improve software delivery and deployment with DevOps expertise.","['DevOps', 'intermediate', 'CI/CD', 'containerization', 'IaC']",https://placekitten.com/237/675,ADP_215-3,False,1,2018-08-06
RAAS_56,Robotics and Autonomous Systems,Advanced,"This advanced-level course focuses on robotics and autonomous systems. Learn about robot kinematics, control systems, and autonomous navigation.","Explore robot kinematics and dynamics for robotic arm control.
Learn about control systems and sensors in robotics.
Understand autonomous navigation and path planning algorithms.
Develop autonomous robotic systems for various applications.","['robotics', 'autonomous systems', 'advanced', 'kinematics', 'control systems']",https://picsum.photos/2/31,RAAS_56-6,True,3,2018-06-13
ATICSR_60,Advanced Topics in Computer Science Research,Advanced,This advanced-level course explores cutting-edge topics in computer science research. Learn about emerging technologies and research trends.,"Explore cutting-edge topics in computer science research.
Learn about emerging technologies like quantum computing and AI advancements.
Understand research methodologies and scholarly writing in computer science.
Contribute to ongoing research projects.","['computer science', 'research', 'advanced', 'emerging technologies', 'research methodologies']",https://placekitten.com/160/51,ATICSR_60-5,False,2,2019-06-27
ITWA_115,Introduction to Web Accessibility,Beginner,This beginner-level course focuses on web accessibility. Learn about the importance of accessible web design and how to create inclusive web experiences.,"Understand the significance of web accessibility for all users.
Learn about web accessibility standards and guidelines.
Apply accessible design principles and practices to web content.
Test and evaluate websites for accessibility compliance.","['web accessibility', 'beginner', 'accessible web design', 'inclusivity']",https://picsum.photos/211/981,ITWA_115-3,True,5,2019-03-07
ADP_215,Advanced DevOps Practices,Intermediate,This intermediate-level course delves into advanced DevOps practices. Learn to automate software development and deployment pipelines.,"Master advanced DevOps principles and practices.
Learn to set up continuous integration and continuous deployment (CI/CD) pipelines.
Explore containerization, orchestration, and infrastructure as code (IaC).
Improve software delivery and deployment with DevOps expertise.","['DevOps', 'intermediate', 'CI/CD', 'containerization', 'IaC']",https://placekitten.com/237/675,ADP_215-4,False,5,2019-05-01
ADSAA_41,Advanced Data Structures and Algorithms,Advanced,"This advanced-level course delves deep into data structures and algorithms. Explore advanced data structures like AVL trees, advanced sorting algorithms, and dynamic programming.","Master advanced data structures like AVL trees and B-trees.
Explore advanced sorting algorithms like merge sort and quicksort.
Understand dynamic programming for solving complex problems.
Apply advanced algorithms in competitive programming and optimization tasks.","['data structures', 'algorithms', 'advanced', 'AVL trees', 'dynamic programming']",https://picsum.photos/529/186,ADSAA_41-2,True,4,2019-10-08
PFB_5,Python for Beginners,Beginner,"This course is an introduction to the Python programming language. You will learn Python syntax, data structures, and how to write simple programs.","Familiarize yourself with Python syntax, including variables, loops, and conditionals.
Learn about common data structures in Python, such as lists and dictionaries.
Write Python programs to solve basic problems and tasks.
Understand how Python can be used in various applications, including web development and data analysis.","['Python', 'beginner', 'programming', 'data structures']",https://picsum.photos/281/731,PFB_5-5,False,2,2019-02-05
ITE_197,Introduction to E-Commerce,Beginner,"This beginner-level course introduces the fundamentals of e-commerce. Learn about online shopping, payment systems, and e-commerce business models.","Understand the basics of e-commerce and its evolution.
Learn about online shopping platforms and payment gateways.
Explore e-commerce business models and strategies.
Start your journey into the world of online selling and entrepreneurship.","['e-commerce', 'beginner', 'online shopping', 'payment systems', 'entrepreneurship']",https://dummyimage.com/990x1014,ITE_197-3,False,2,2019-04-01
ADW_165,Advanced Data Warehousing,Intermediate,"This intermediate-level course delves into advanced data warehousing concepts. Learn about data modeling, ETL processes, and data warehousing solutions.","Master advanced data modeling techniques for data warehousing.
Learn about ETL processes and data integration in data warehousing.
Explore data warehousing solutions and architectures.
Design and implement advanced data warehousing projects.","['data warehousing', 'intermediate', 'data modeling', 'ETL processes', 'data integration']",https://picsum.photos/271/384,ADW_165-5,False,4,2019-08-06
ABD_176,Advanced Blockchain Development,Advanced,This advanced-level course delves into advanced blockchain development. Learn to build decentralized applications (DApps) and smart contracts.,"Master advanced blockchain development techniques.
Learn to build decentralized applications (DApps) on blockchain platforms.
Explore smart contract development and blockchain security.
Implement blockchain solutions for various industries.","['blockchain development', 'advanced', 'DApps', 'smart contracts', 'blockchain security']",https://dummyimage.com/799x980,ABD_176-6,True,4,2019-10-02
CSFAB_114,Computer Science for Absolute Beginners,Beginner,"This course is designed for absolute beginners in computer science. Learn the very basics of programming, algorithms, and computer hardware.","Get started with the absolute basics of computer science.
Learn introductory programming concepts using a beginner-friendly language.
Understand fundamental algorithms and problem-solving techniques.
Explore the basics of computer hardware and how it works.","['computer science', 'beginner', 'programming basics', 'algorithms', 'computer hardware']",https://picsum.photos/439/106,CSFAB_114-5,True,5,2019-08-18
CSAII_144,Cyber-Physical Systems and IoT Integration,Advanced,This advanced-level course focuses on cyber-physical systems (CPS) and their integration with the Internet of Things (IoT). Learn about CPS design and IoT connectivity.,"Master the principles of cyber-physical systems (CPS).
Learn about IoT integration and connectivity for CPS applications.
Explore real-world CPS and IoT use cases in industry.
Design and develop advanced CPS and IoT solutions.","['cyber-physical systems', 'IoT integration', 'advanced', 'CPS design']",https://dummyimage.com/1002x639,CSAII_144-5,True,5,2019-05-08
DLFB_109,Digital Literacy for Beginners,Beginner,"This beginner-level course focuses on digital literacy basics. Learn about internet safety, online communication, and digital tools for everyday life.","Understand the importance of digital literacy in the modern world.
Learn about internet safety, online etiquette, and privacy.
Explore digital tools for communication, productivity, and information.
Build digital skills for daily life and online interactions.","['digital literacy', 'beginner', 'internet safety', 'online communication']",https://picsum.photos/347/127,DLFB_109-6,False,3,2019-08-26
CABA_99,Cryptocurrency and Blockchain Applications,Advanced,"This advanced-level course covers cryptocurrency and blockchain applications. Learn about blockchain technology, cryptocurrencies, and decentralized applications (DApps).","Understand the fundamentals of blockchain technology and its applications.
Learn about cryptocurrencies, smart contracts, and tokenomics.
Develop decentralized applications (DApps) on blockchain platforms.
Explore real-world use cases of blockchain in finance, supply chain, and more.","['cryptocurrency', 'blockchain', 'advanced', 'smart contracts', 'DApps']",https://dummyimage.com/165x740,CABA_99-7,False,5,2018-03-10
WDFB_4,Web Development for Beginners,Beginner,"This course introduces the basics of web development. You will learn about HTML, CSS, and how to create simple web pages. No prior coding experience is required.","Understand the structure and purpose of HTML for creating web content.
Learn how to style web pages using CSS for design.
Create simple web pages and understand the basics of web development.
Explore the role of web browsers and web servers in delivering web content.","['web development', 'beginner', 'HTML', 'CSS', 'web design']",https://placekitten.com/327/264,WDFB_4-2,True,1,2019-09-27
ITCS_1,Introduction to Computer Science,Beginner,"This course provides an introduction to the field of computer science. You will learn about the fundamental concepts, history, and various areas within computer science. Topics covered include algorithms, data structures, programming, and problem-solving.","Understand the basics of computer science and its importance in today's world.
Learn about algorithms and their role in solving problems efficiently.
Explore data structures and their applications in software development.
Get an overview of programming languages and their usage in computer science.","['computer science', 'beginner', 'programming', 'algorithms', 'data structures']",https://placekitten.com/53/74,ITCS_1-4,False,4,2018-03-02
ATICSR_60,Advanced Topics in Computer Science Research,Advanced,This advanced-level course explores cutting-edge topics in computer science research. Learn about emerging technologies and research trends.,"Explore cutting-edge topics in computer science research.
Learn about emerging technologies like quantum computing and AI advancements.
Understand research methodologies and scholarly writing in computer science.
Contribute to ongoing research projects.","['computer science', 'research', 'advanced', 'emerging technologies', 'research methodologies']",https://placekitten.com/160/51,ATICSR_60-6,True,5,2018-03-01
CSFAB_114,Computer Science for Absolute Beginners,Beginner,"This course is designed for absolute beginners in computer science. Learn the very basics of programming, algorithms, and computer hardware.","Get started with the absolute basics of computer science.
Learn introductory programming concepts using a beginner-friendly language.
Understand fundamental algorithms and problem-solving techniques.
Explore the basics of computer hardware and how it works.","['computer science', 'beginner', 'programming basics', 'algorithms', 'computer hardware']",https://picsum.photos/439/106,CSFAB_114-6,True,4,2019-03-01
ADVWT_163,Advanced Data Visualization with Tableau,Intermediate,This intermediate-level course explores advanced data visualization techniques using Tableau. Learn to create interactive and informative data dashboards.,"Master advanced data visualization techniques with Tableau.
Learn to design and create interactive data dashboards.
Explore data storytelling and visualization best practices.
Communicate insights effectively through data visualizations.","['data visualization', 'intermediate', 'Tableau', 'data dashboards', 'data storytelling']",https://placekitten.com/284/627,ADVWT_163-5,True,2,2018-07-22
DEAE_85,Data Engineering and ETL,Intermediate,"This intermediate-level course focuses on data engineering and ETL (Extract, Transform, Load) processes. Learn about data pipelines, data integration, and data warehousing.","Understand data engineering concepts and data pipeline design.
Learn about ETL processes for data integration and transformation.
Explore data warehousing solutions and architectures.
Develop data engineering projects for real-world scenarios.","['data engineering', 'intermediate', 'ETL', 'data warehousing']",https://picsum.photos/387/751,DEAE_85-2,False,1,2019-09-22
AIAV_183,AI in Autonomous Vehicles,Advanced,This advanced-level course focuses on AI in autonomous vehicles. Learn to develop AI systems for self-driving cars and autonomous mobility.,"Understand AI technologies for autonomous vehicles.
Learn to build AI systems for self-driving cars and mobility solutions.
Explore perception, decision-making, and control in autonomous vehicles.
Contribute to the advancement of AI-driven autonomous mobility.","['AI', 'autonomous vehicles', 'advanced', 'self-driving cars', 'mobility solutions']",https://picsum.photos/12/387,AIAV_183-4,False,3,2017-11-22
AC_58,Advanced Cryptography,Advanced,"This advanced-level course covers advanced cryptography. Learn about cryptographic protocols, cryptographic algorithms, and encryption standards.","Explore cryptographic protocols like SSL/TLS and IPsec.
Learn about advanced encryption algorithms like AES and RSA.
Understand cryptographic key management and secure communication.
Implement advanced cryptographic techniques in secure systems.","['cryptography', 'advanced', 'cryptographic protocols', 'encryption algorithms']",https://placekitten.com/118/439,AC_58-4,True,2,2019-09-11
IL:_116,Intermediate Level :,Beginner,Explore intermediate-level courses in computer science and related fields.,"Discover intermediate-level topics and skills in computer science.
Choose from a variety of courses to continue your learning journey.
Expand your knowledge and practical skills in the field of your choice.
Prepare for more advanced coursework and career opportunities.","['computer science', 'intermediate', 'course selection', 'career preparation']",https://placekitten.com/667/554,IL:_116-2,False,4,2019-07-03
CHB_66,Computer Hardware Basics,Beginner,"This beginner-level course covers computer hardware fundamentals. Learn about components, peripherals, and basic troubleshooting techniques.","Understand computer hardware components like CPU, RAM, and storage devices.
Learn about input and output peripherals, including keyboards and monitors.
Troubleshoot common hardware issues and perform basic upgrades.
Explore computer hardware terminology and specifications.","['computer hardware', 'beginner', 'hardware components', 'troubleshooting']",https://picsum.photos/262/134,CHB_66-3,True,5,2019-01-23
ANS_46,Advanced Network Security,Advanced,"This advanced-level course focuses on advanced network security. Learn about intrusion detection systems, secure network design, and security protocols.","Master intrusion detection and prevention techniques.
Design and implement secure network architectures.
Explore advanced security protocols and encryption methods.
Analyze network traffic for security threats and anomalies.","['network security', 'advanced', 'intrusion detection', 'security protocols']",https://picsum.photos/274/648,ANS_46-9,False,5,2018-07-12
SQA_89,Software Quality Assurance,Intermediate,This intermediate-level course covers software quality assurance (QA) principles and practices. Learn about testing methodologies and QA processes.,"Understand the importance of software quality assurance in the development cycle.
Learn about different testing methodologies, including manual and automated testing.
Perform test planning, test case design, and test execution.
Implement QA processes and strategies for delivering high-quality software.","['software quality assurance', 'intermediate', 'testing methodologies', 'QA processes']",https://dummyimage.com/372x69,SQA_89-3,False,1,2018-09-02
AIRAA_220,AI in Robotics and Automation,Intermediate,This intermediate-level course focuses on AI in robotics and automation. Learn to develop AI systems for autonomous robots and automation.,"Understand AI technologies for robotics and automation.
Learn to build AI systems for autonomous robots and industrial automation.
Explore perception, decision-making, and control in AI-driven robotics.
Contribute to the advancement of AI-driven automation solutions.","['AI', 'robotics', 'automation', 'intermediate', 'autonomous robots']",https://placekitten.com/297/531,AIRAA_220-1,True,4,2019-10-07
CRA_162,Cybersecurity Risk Assessment,Intermediate,"This intermediate-level course covers cybersecurity risk assessment. Learn to identify, assess, and mitigate security risks in various contexts.","Understand the principles of cybersecurity risk assessment.
Learn to identify and analyze security threats and vulnerabilities.
Explore risk mitigation strategies and security controls.
Conduct practical risk assessments in real-world scenarios.","['cybersecurity', 'risk assessment', 'intermediate', 'security threats', 'risk mitigation']",https://dummyimage.com/587x161,CRA_162-6,True,1,2019-07-31
CAAD_84,Cloud Architecture and Deployment,Intermediate,"This intermediate-level course covers cloud architecture and deployment. Learn about cloud service models, scaling, and cloud-based application development.","Explore cloud service models like Platform as a Service (PaaS) and Function as a Service (FaaS).
Design scalable cloud architectures for high availability.
Develop cloud-native applications and deploy them in cloud environments.
Implement cloud security and compliance measures.","['cloud architecture', 'intermediate', 'PaaS', 'FaaS', 'cloud security']",https://placekitten.com/327/363,CAAD_84-1,False,2,2019-04-07
NFB_11,Networking for Beginners,Beginner,"This beginner-level course covers the basics of computer networking. You will learn about network components, protocols, and how data is transmitted over networks.","Understand the key components of computer networks, including routers, switches, and cables.
Learn about network protocols and their role in data transmission.
Explore the fundamentals of IP addressing and subnetting.
Gain knowledge about network security and troubleshooting.","['networking', 'beginner', 'network protocols', 'IP addressing', 'network security']",https://picsum.photos/247/356,NFB_11-2,False,2,2018-05-25
HCCAG_138,High-Performance Computing Clusters and Grids,Advanced,This advanced-level course explores high-performance computing clusters and grid computing. Learn to design and manage high-performance computing environments.,"Master the principles of high-performance computing clusters and grids.
Design and deploy high-performance computing environments.
Optimize cluster and grid performance for scientific and research applications.
Manage and troubleshoot complex computing clusters.","['high-performance computing', 'advanced', 'cluster computing', 'grid computing']",https://picsum.photos/116/399,HCCAG_138-5,False,3,2018-11-21
ITCA_101,Introduction to Cybersecurity Awareness,Beginner,"This beginner-level course introduces the basics of cybersecurity awareness. Learn about common threats, online safety, and best practices for staying secure.","Understand the importance of cybersecurity in the digital world.
Learn about common cyber threats and how to protect yourself online.
Practice good online safety habits and recognize phishing attempts.
Implement best practices for password security and data protection.","['cybersecurity', 'beginner', 'cyber threats', 'online safety']",https://dummyimage.com/852x172,ITCA_101-3,False,4,2018-01-13
DSAA_23,Data Structures and Algorithms,Intermediate,"This intermediate-level course dives deeper into data structures and algorithms. Explore advanced data structures like trees and graphs, and learn about algorithm analysis and design techniques.","Explore advanced data structures like trees, graphs, and heaps.
Learn advanced algorithms for sorting, searching, and optimization.
Understand algorithm analysis and time complexity.
Apply data structures and algorithms to solve complex computational problems.","['data structures', 'algorithms', 'intermediate', 'trees', 'graphs']",https://dummyimage.com/175x468,DSAA_23-3,False,3,2017-11-18
BOMAD_196,Basics of Mobile App Design,Beginner,This beginner-level course covers the basics of mobile app design. Learn to create user-friendly and visually appealing mobile app interfaces.,"Understand the principles of mobile app design.
Learn about user interface (UI) and user experience (UX) design.
Explore mobile app design tools and best practices.
Design a basic mobile app interface for improved user engagement.","['mobile app design', 'beginner', 'UI/UX design', 'app interface', 'user engagement']",https://placekitten.com/847/878,BOMAD_196-6,False,1,2019-06-19
ATIMLE_186,Advanced Topics in Machine Learning Ethics,Advanced,This advanced-level course delves into advanced topics in machine learning ethics. Explore ethical considerations in AI and machine learning.,"Master advanced topics in machine learning ethics.
Learn to analyze and address ethical challenges in AI and machine learning.
Explore fairness, transparency, and accountability in AI models.
Contribute to ethical AI development and responsible AI research.","['machine learning ethics', 'advanced', 'ethical challenges', 'fairness', 'accountability']",https://picsum.photos/812/424,ATIMLE_186-2,False,3,2019-04-29
ITCWS_151,Introduction to Coding with Scratch,Beginner,"This beginner-level course introduces coding using Scratch, a visual programming language. Learn the basics of programming and create interactive projects.","Understand the fundamentals of programming and algorithms.
Learn to code using Scratch, a visual programming language.
Create interactive animations, games, and stories.
Develop problem-solving skills through coding projects.","['coding', 'beginner', 'Scratch', 'visual programming', 'problem-solving']",https://placekitten.com/140/216,ITCWS_151-5,False,1,2018-10-21
AIES_232,AI in Environmental Sustainability,Advanced,This advanced-level course explores AI in environmental sustainability. Learn to use AI for environmental monitoring and conservation.,"Master AI techniques for environmental monitoring and analysis.
Learn to develop AI systems for sustainable resource management.
Explore applications in climate modeling, conservation, and ecology.
Contribute to environmental sustainability through AI innovations.","['AI', 'environmental sustainability', 'advanced', 'climate modeling', 'conservation']",https://placekitten.com/192/909,AIES_232-2,True,3,2019-09-09
ITST_68,Introduction to Software Testing,Beginner,"This beginner-level course introduces software testing concepts. Learn about manual testing, test cases, and quality assurance in software development.","Understand the importance of software testing in the development process.
Create and execute manual test cases for software applications.
Learn about quality assurance practices and bug tracking.
Explore different types of testing, including functional and regression testing.","['software testing', 'beginner', 'manual testing', 'quality assurance']",https://picsum.photos/115/878,ITST_68-2,False,3,2019-03-24
NSAPT_79,Network Security and Penetration Testing,Intermediate,This intermediate-level course focuses on network security and penetration testing. Learn about securing networks and ethical hacking techniques.,"Master network security principles and secure network design.
Conduct penetration testing and vulnerability assessment.
Explore ethical hacking techniques for network security.
Analyze network traffic for security threats and anomalies.","['network security', 'intermediate', 'penetration testing', 'ethical hacking']",https://dummyimage.com/642x193,NSAPT_79-2,False,4,2018-05-19
